time,b0,b1,b2,b3,b4,b5,b6,b7
1178851,5B,DE,3F,0C,78,64,58,15
1178861,23,DF,1F,0C,78,64,52,15
1178871,71,D0,1F,CC,77,64,4C,15
1178881,E9,D1,1F,0C,78,64,46,15
1178891,3D,D2,1F,0C,78,64,42,15
1178901,6F,D3,FF,0B,78,64,3A,15
1178911,8B,D4,FF,0B,78,64,36,15
1178921,D9,D5,FF,0B,78,64,32,15
1178931,5D,D6,FF,0B,78,64,2C,15
1178940,87,D7,DF,0B,78,64,22,15
1178951,FE,D8,DF,0B,78,64,1C,15
1178961,FC,D9,DF,0B,78,64,14,15
1178971,AD,DA,BF,0B,78,64,0E,15
1178981,10,DB,BF,0B,78,64,06,15
1178991,B8,DC,BF,0B,78,64,FC,14
1179001,57,DD,BF,0B,78,64,EE,14
1179011,0E,DE,9F,0B,78,64,E6,14
1179021,52,DF,7F,0B,78,64,DC,14
1179030,DA,D0,7F,0B,78,64,CC,14
1179041,42,D1,7F,0B,78,64,BE,14
1179051,7D,D2,5F,0B,78,64,B2,14
1179062,D4,D3,3F,0B,78,64,A4,14
1179071,3F,D4,3F,0B,78,64,98,14
1179081,A2,D5,1F,0B,78,64,92,14
1179091,02,D6,1F,0B,78,64,8A,14
1179101,43,D7,1F,0B,78,64,84,14
1179111,61,D8,1F,0B,78,64,84,14
1179121,2B,D9,1F,0B,78,64,80,14
1179131,74,DA,1F,0B,78,64,80,14
1179140,41,DB,FF,0A,78,64,82,14
1179151,7B,DC,FF,0A,78,64,84,14
1179161,74,DD,FF,0A,78,64,86,14
1179171,C6,DE,FF,0A,78,64,86,14
1179181,F9,DF,1F,0B,78,64,88,14
1179191,8D,D0,1F,0B,78,64,8A,14
1179201,F7,D1,1F,0B,78,64,8A,14
1179211,07,D2,1F,0B,78,64,88,14
1179221,BC,D3,1F,0B,78,64,86,14
1179230,0C,D4,1F,0B,78,64,84,14
1179241,5E,D5,1F,0B,78,64,80,14
1179251,15,D6,1F,0B,78,64,7C,14
1179261,54,D7,1F,0B,78,64,72,14
1179271,FA,D8,1F,0B,78,64,68,14
1179281,BF,D9,1F,0B,78,64,5C,14
1179291,1C,DA,1F,0B,78,64,4E,14
1179301,61,DB,FF,0A,78,64,40,14
1179311,B9,DC,FF,0A,78,64,34,14
1179321,02,DD,FF,0A,78,64,28,14
1179331,87,DE,FF,0A,78,64,1C,14
1179340,F4,DF,FF,0A,78,64,0E,14
1179351,F0,D0,FF,0A,78,64,04,14
1179361,93,D1,DF,0A,78,64,FC,13
1179371,13,D2,DF,0A,78,64,F6,13
1179381,FC,D3,DF,0A,78,64,F6,13
1179391,50,D4,DF,0A,78,64,F6,13
1179401,3A,D5,DF,0A,78,64,F6,13
1179411,42,D6,DF,0A,78,64,FA,13
1179421,73,D7,DF,0A,78,64,FC,13
1179432,F7,D8,DF,0A,78,64,02,14
1179441,BD,D9,DF,0A,78,64,06,14
1179452,E2,DA,DF,0A,78,64,06,14
1179460,8C,DB,FF,0A,78,64,02,14
1179471,8E,DC,FF,0A,78,64,00,14
1179481,27,DD,FF,0A,78,64,FC,13
1179491,E5,DE,FF,0A,78,64,F4,13
1179501,DE,DF,FF,0A,78,64,EA,13
1179511,81,D0,FF,0A,78,64,DE,13
1179521,0C,D1,DF,0A,78,64,D4,13
1179537,48,D2,DF,0A,78,64,C8,13
1179541,45,D3,DF,0A,78,64,BA,13
1179551,09,D4,DF,0A,78,64,AA,13
1179561,70,D5,DF,0A,78,64,98,13
1179571,98,D6,DF,0A,78,64,8C,13
1179581,A2,D7,DF,0A,78,64,7E,13
1179591,C8,D8,DF,0A,78,64,72,13
1179601,5A,D9,DF,0A,78,64,62,13
1179611,0A,DA,DF,0A,78,64,52,13
1179621,27,DB,DF,0A,78,64,42,13
1179631,E3,DC,DF,0A,78,64,34,13
1179641,C6,DD,BF,0A,78,64,2A,13
1179651,04,DE,BF,0A,78,64,22,13
1179661,D0,DF,BF,0A,78,64,1C,13
1179671,A4,D0,BF,0A,78,64,1E,13
1179681,DE,D1,BF,0A,78,64,1E,13
1179691,51,D2,BF,0A,78,64,24,13
1179701,EA,D3,BF,0A,78,64,2A,13
1179711,F2,D4,BF,0A,78,64,34,13
1179721,F4,D5,BF,0A,78,64,3E,13
1179731,1E,D6,BF,0A,78,64,48,13
1179741,87,D7,BF,0A,78,64,52,13
1179751,D5,D8,BF,0A,78,64,5A,13
1179761,FC,D9,BF,0A,78,64,64,13
1179771,CF,DA,BF,0A,78,64,6E,13
1179781,1E,DB,BF,0A,78,64,6C,13
1179791,24,DC,BF,0A,78,64,6A,13
1179801,A9,DD,DF,0A,78,64,68,13
1179811,77,DE,DF,0A,78,64,62,13
1179821,CF,DF,DF,0A,78,64,56,13
1179831,0F,D0,DF,0A,78,64,4A,13
1179841,31,D1,BF,0A,78,64,3E,13
1179851,21,D2,BF,0A,78,64,2C,13
1179861,C1,D3,BF,0A,78,64,1C,13
1179871,8D,D4,BF,0A,78,64,0C,13
1179881,3D,D5,BF,0A,78,64,FC,12
1179891,D5,D6,BF,0A,78,64,E8,12
1179901,A3,D7,BF,0A,78,64,D2,12
1179911,7D,D8,BF,0A,78,64,C0,12
1179921,F1,D9,BF,0A,78,64,B0,12
1179931,B3,DA,9F,4A,78,64,9E,12
1179941,2A,DB,9F,4A,78,64,90,12
1179952,F0,DC,9F,4A,78,64,86,12
1179961,A0,DD,9F,4A,78,64,7E,12
1179971,2A,DE,9F,4A,78,64,7A,12
1179981,ED,DF,9F,4A,78,64,76,12
1179991,D1,D0,9F,4A,78,64,78,12
1180001,93,D1,9F,4A,78,64,7C,12
1180011,04,D2,9F,4A,78,64,80,12
1180021,CF,D3,9F,4A,78,64,86,12
1180032,13,D4,9F,4A,78,64,8E,12
1180041,BD,D5,9F,4A,78,64,98,12
1180051,EE,D6,9F,4A,78,64,A2,12
1180061,B3,D7,9F,4A,78,64,AE,12
1180071,49,D8,9F,4A,78,64,BA,12
1180081,A9,D9,9F,4A,78,64,C0,12
1180091,D2,DA,9F,4A,78,64,C6,12
1180101,57,DB,9F,4A,78,64,CA,12
1180111,C5,DC,9F,4A,78,64,D0,12
1180121,7E,DD,9F,4A,78,64,CC,12
1180131,E7,DE,9F,8A,78,64,C6,12
1180141,DE,DF,9F,8A,78,64,BA,12
1180151,72,D0,9F,8A,78,64,AC,12
1180161,1B,D1,9F,8A,78,64,9E,12
1180171,17,D2,9F,8A,78,64,8E,12
1180181,EF,D3,9F,8A,78,64,78,12
1180191,F7,D4,9F,8A,78,64,66,12
1180201,92,D5,9F,8A,78,64,56,12
1180211,16,D6,9F,8A,78,64,48,12
1180221,E1,D7,9F,8A,78,64,3A,12
1180231,AB,D8,7F,8A,78,64,2E,12
1180241,8D,D9,7F,8A,78,64,20,12
1180251,69,DA,7F,8A,78,64,0E,12
1180261,F0,DB,7F,8A,78,64,00,12
1180271,1B,DC,7F,4A,79,64,F4,11
1180281,F4,DD,7F,4A,79,64,E6,11
1180291,25,DE,7F,4A,79,64,DC,11
1180301,C6,DF,7F,4A,79,64,D6,11
1180311,96,D0,7F,4A,79,64,D2,11
1180321,44,D1,7F,4A,79,64,CE,11
1180331,EF,D2,7F,8A,79,64,CE,11
1180341,BE,D3,7F,0A,7A,64,CC,11
1180352,36,D4,7F,0A,7A,64,CA,11
1180361,45,D5,7F,4A,7A,64,CC,11
1180371,BB,D6,7F,CA,7A,64,D2,11
1180381,5D,D7,7F,4A,7B,64,D4,11
1180391,70,D8,7F,8A,7B,64,D8,11
1180401,14,D9,7F,4A,7C,64,E2,11
1180411,1F,DA,7F,4A,7C,64,EC,11
1180421,DC,DB,9F,CA,7C,64,FA,11
1180431,2B,DC,9F,0A,7D,64,0C,12
1180441,F9,DD,9F,8A,7D,64,22,12
1180451,B7,DE,9F,8A,7D,64,30,12
1180461,AD,DF,9F,CA,7D,64,2C,12
1180471,1D,D0,9F,CA,7D,64,38,12
1180481,07,D1,BF,8A,7E,64,58,12
1180491,4C,D2,BF,8A,7E,64,74,12
1180501,CE,D3,BF,4A,7F,64,9A,12
1180511,FD,D4,BF,4A,7F,64,B2,12
1180521,0A,D5,BF,8A,7F,64,C4,12
1180531,4A,D6,BF,8A,7F,64,CC,12
1180551,F9,D8,DF,8A,80,64,D2,12
1180561,DA,D9,DF,CA,80,64,D8,12
1180571,BD,DA,DF,CA,80,64,DC,12
1180581,DD,DB,DF,0A,81,64,E0,12
1180591,C3,DC,DF,0A,81,64,E0,12
1180601,C9,DD,DF,4A,81,64,E6,12
1180611,74,DE,DF,8A,81,64,EA,12
1180621,FE,DF,DF,CA,81,64,EE,12
1180631,C2,D0,DF,CA,81,64,E0,12
1180641,EC,D1,DF,0A,82,64,C6,12
1180651,1C,D2,DF,0A,82,64,C4,12
1180661,F6,D3,DF,4A,82,64,C0,12
1180671,0C,D4,DF,4A,82,64,AC,12
1180681,42,D5,DF,8A,82,64,96,12
1180690,8E,D6,DF,8A,82,64,84,12
1180701,A8,D7,DF,8A,82,64,74,12
1180711,B2,D8,DF,4A,82,64,4C,12
1180721,D1,D9,DF,8A,82,64,20,12
1180731,8C,DA,BF,8A,82,64,FC,11
1180741,8A,DB,BF,8A,82,64,DA,11
1180752,8F,DC,BF,CA,82,64,BE,11
1180761,6B,DD,9F,CA,82,64,B4,11
1180771,25,DE,9F,CA,82,64,A6,11
1180781,F1,DF,9F,CA,82,64,98,11
1180791,1F,D0,9F,0A,83,64,92,11
1180801,44,D1,9F,4A,83,64,90,11
1180811,F3,D2,9F,8A,83,64,92,11
1180821,3C,D3,7F,4A,85,64,9E,11
1180832,B4,D4,7F,CA,87,64,A8,11
1180841,7E,D5,7F,CA,89,64,BE,11
1180851,18,D6,7F,CA,89,64,D2,11
1180861,6E,D7,7F,CA,89,64,E8,11
1180871,38,D8,9F,CA,89,64,FE,11
1180881,A9,D9,9F,CA,89,64,18,12
1180891,75,DA,9F,CA,89,64,32,12
1180901,12,DB,9F,CA,89,64,4C,12
1180911,DB,DC,9F,CA,89,64,68,12
1180921,1B,DD,9F,CA,89,64,88,12
1180931,C4,DE,BF,8A,89,64,AE,12
1180941,AC,DF,BF,CA,89,64,D8,12
1180951,2E,D0,BF,8A,89,64,FC,12
1180961,35,D1,BF,8A,89,64,22,13
1180970,B9,D2,DF,8A,89,64,50,13
1180981,8A,D3,DF,8A,89,64,80,13
1180991,B6,D4,DF,4A,8A,64,B0,13
1181001,7D,D5,FF,4A,8A,64,D6,13
1181011,AD,D6,FF,8A,8A,64,FA,13
1181021,DE,D7,1F,8B,8A,64,02,14
1181031,A7,D8,1F,4B,8A,64,00,14
1181041,03,D9,1F,4B,8A,64,F6,13
1181051,22,DA,3F,0B,8A,64,E2,13
1181062,B6,DB,3F,0B,8A,64,BE,13
1181072,B0,DC,1F,0B,8A,64,94,13
1181081,2B,DD,1F,CB,89,64,62,13
1181091,3C,DE,1F,CB,89,64,2C,13
1181101,86,DF,1F,CB,89,64,FC,12
1181112,AC,D0,1F,8B,89,64,C4,12
1181121,30,D1,FF,4A,89,64,9A,12
1181131,7F,D2,FF,4A,89,64,72,12
1181141,E1,D3,DF,0A,89,64,56,12
1181152,1B,D4,DF,0A,89,64,3A,12
1181161,67,D5,DF,CA,88,64,28,12
1181171,FE,D6,BF,CA,88,64,1E,12
1181181,91,D7,BF,8A,88,64,22,12
1181191,E7,D8,BF,8A,88,64,2C,12
1181201,2E,D9,BF,4A,88,64,3E,12
1181211,57,DA,BF,4A,88,64,5A,12
1181220,21,DB,BF,4A,88,64,74,12
1181231,BD,DC,BF,0A,88,64,9E,12
1181241,F7,DD,BF,0A,88,64,C2,12
1181251,EC,DE,DF,4A,89,64,EC,12
1181260,AA,DF,DF,8A,89,64,12,13
1181271,06,D0,DF,4A,89,64,38,13
1181281,01,D1,DF,4A,89,64,62,13
1181291,C2,D2,FF,4A,89,64,7C,13
1181301,B6,D3,FF,4A,89,64,90,13
1181311,73,D4,FF,0A,89,64,9E,13
1181321,82,D5,1F,0B,89,64,A6,13
1181331,2D,D6,1F,8B,88,64,AA,13
1181341,24,D7,1F,8B,88,64,A8,13
1181351,31,D8,1F,4B,88,64,A0,13
1181360,C5,D9,1F,0B,88,64,8E,13
1181371,CE,DA,1F,0B,88,64,80,13
1181380,40,DB,1F,0B,88,64,78,13
1181391,0D,DC,1F,8B,87,64,68,13
1181401,C8,DD,FF,CA,87,64,58,13
1181411,B4,DE,FF,4A,87,64,46,13
1181420,CA,DF,FF,8A,87,64,3A,13
1181431,CE,D0,FF,8A,87,64,30,13
1181441,FC,D1,FF,8A,84,64,28,13
1181451,7C,D2,FF,8A,84,64,22,13
1181460,79,D3,FF,8A,85,64,1E,13
1181471,92,D4,FF,8A,85,64,22,13
1181481,A3,D5,FF,0A,87,64,2C,13
1181490,8F,D6,FF,0A,87,64,2E,13
1181501,7A,D7,FF,0A,87,64,3E,13
1181511,E4,D8,FF,CA,86,64,52,13
1181521,85,D9,FF,CA,86,64,60,13
1181530,56,DA,FF,CA,86,64,7A,13
1181541,95,DB,FF,8A,86,64,8A,13
1181561,C3,DD,FF,4A,86,64,88,13
1181571,D9,DE,FF,4A,86,64,94,13
1181581,6B,DF,FF,0A,86,64,94,13
1181591,03,D0,FF,0A,86,64,94,13
1181601,6A,D1,FF,CA,85,64,8E,13
1181611,CE,D2,FF,CA,85,64,82,13
1181621,D6,D3,FF,CA,85,64,64,13
1181631,4A,D4,FF,8A,85,64,36,13
1181641,CF,D5,FF,8A,85,64,16,13
1181651,36,D6,FF,4A,85,64,E8,12
1181661,A0,D7,FF,4A,85,64,C2,12
1181671,6B,D8,DF,4A,85,64,A8,12
1181681,2B,D9,DF,0A,85,64,98,12
1181691,04,DA,DF,0A,85,64,90,12
1181701,93,DB,BF,0A,85,64,84,12
1181711,A9,DC,BF,0A,85,64,82,12
1181721,74,DD,BF,CA,84,64,84,12
1181731,BD,DE,BF,CA,84,64,78,12
1181741,63,DF,BF,8A,84,64,72,12
1181751,F7,D0,BF,8A,84,64,60,12
1181761,EE,D1,BF,8A,84,64,5A,12
1181771,59,D2,BF,8A,84,64,64,12
1181781,B9,D3,BF,4A,84,64,68,12
1181791,B6,D4,BF,4A,84,64,80,12
1181801,33,D5,BF,4A,84,64,A0,12
1181811,FA,D6,BF,0A,84,64,B6,12
1181821,45,D7,BF,0A,84,64,C8,12
1181831,99,D8,BF,0A,84,64,B8,12
1181841,BF,D9,BF,0A,84,64,B6,12
1181851,C1,DA,BF,CA,83,64,B8,12
1181861,85,DB,BF,0A,84,64,AA,12
1181871,D3,DC,BF,0A,84,64,A6,12
1181881,AC,DD,BF,0A,84,64,AC,12
1181891,54,DE,BF,0A,84,64,C2,12
1181901,B7,DF,BF,0A,84,64,C8,12
1181911,E7,D0,BF,0A,84,64,CC,12
1181921,0D,D1,BF,0A,84,64,D4,12
1181931,11,D2,DF,0A,84,64,BE,12
1181941,1E,D3,DF,0A,84,64,AE,12
1181952,85,D4,DF,0A,84,64,9A,12
1181961,5B,D5,DF,0A,84,64,84,12
1181971,A1,D6,BF,0A,84,64,88,12
1181981,A8,D7,BF,0A,84,64,8A,12
1181991,52,D8,BF,0A,84,64,9E,12
1182001,9B,D9,BF,0A,84,64,B0,12
1182011,26,DA,BF,0A,84,64,C2,12
1182021,5A,DB,BF,CA,83,64,D4,12
1182031,9C,DC,BF,CA,83,64,C0,12
1182041,BB,DD,DF,CA,83,64,BC,12
1182051,BF,DE,DF,CA,83,64,C0,12
1182062,F6,DF,DF,CA,83,64,B4,12
1182071,9E,D0,DF,CA,83,64,B4,12
1182081,B0,D1,DF,CA,83,64,BA,12
1182091,BE,D2,DF,CA,83,64,C8,12
1182101,C1,D3,DF,CA,83,64,D0,12
1182111,C5,D4,DF,CA,83,64,CC,12
1182121,AF,D5,DF,CA,83,64,CC,12
1182131,7D,D6,DF,CA,83,64,BE,12
1182141,50,D7,DF,CA,83,64,BA,12
1182151,6E,D8,DF,CA,83,64,B8,12
1182161,6C,D9,DF,CA,83,64,B0,12
1182171,12,DA,DF,8A,83,64,B2,12
1182181,E7,DB,DF,8A,83,64,B6,12
1182191,95,DC,DF,8A,83,64,BC,12
1182201,9A,DD,DF,8A,83,64,BE,12
1182211,82,DE,DF,8A,83,64,C0,12
1182221,35,DF,DF,8A,83,64,C4,12
1182231,EB,D0,DF,8A,83,64,B8,12
1182241,6D,D1,DF,8A,83,64,AA,12
1182251,AA,D2,DF,8A,83,64,9C,12
1182261,A5,D3,DF,8A,83,64,8C,12
1182271,2D,D4,DF,8A,83,64,8A,12
1182281,5B,D5,DF,8A,83,64,88,12
1182291,6B,D6,DF,8A,83,64,88,12
1182301,2A,D7,DF,8A,83,64,86,12
1182310,40,D8,DF,8A,83,64,8A,12
1182321,BE,D9,DF,8A,83,64,90,12
1182331,6D,DA,DF,8A,83,64,8A,12
1182341,BC,DB,DF,8A,83,64,88,12
1182351,8D,DC,DF,8A,83,64,7A,12
1182361,D6,DD,DF,8A,83,64,76,12
1182370,4B,DE,DF,8A,83,64,84,12
1182381,CB,DF,DF,4A,83,64,88,12
1182391,0B,D0,DF,4A,83,64,94,12
1182401,5A,D1,DF,4A,83,64,A2,12
1182411,E2,D2,DF,4A,83,64,AC,12
1182421,D5,D3,DF,4A,83,64,B8,12
1182431,A1,D4,DF,4A,83,64,AC,12
1182441,BB,D5,DF,4A,83,64,A4,12
1182451,8B,D6,DF,4A,83,64,A4,12
1182461,E1,D7,DF,4A,83,64,9C,12
1182471,E7,D8,DF,4A,83,64,9A,12
1182481,EA,D9,DF,4A,83,64,A2,12
1182491,C5,DA,DF,4A,83,64,AA,12
1182501,84,DB,DF,4A,83,64,B0,12
1182511,86,DC,DF,4A,83,64,B2,12
1182521,F9,DD,DF,4A,83,64,B8,12
1182531,93,DE,DF,4A,83,64,AC,12
1182541,48,DF,DF,4A,83,64,A2,12
1182551,18,D0,DF,4A,83,64,A6,12
1182561,01,D1,DF,4A,83,64,9C,12
1182571,ED,D2,DF,4A,83,64,9C,12
1182581,7D,D3,DF,4A,83,64,A4,12
1182591,A1,D4,DF,4A,83,64,AC,12
1182601,7F,D5,DF,4A,83,64,B2,12
1182611,3F,D6,DF,4A,83,64,BA,12
1182621,A4,D7,DF,4A,83,64,C2,12
1182631,40,D8,DF,4A,83,64,B6,12
1182641,0A,D9,DF,4A,83,64,B2,12
1182651,6D,DA,DF,4A,83,64,B6,12
1182661,A5,DB,DF,0A,83,64,B2,12
1182671,D7,DC,DF,0A,83,64,B8,12
1182681,72,DD,DF,0A,83,64,C4,12
1182691,18,DE,DF,0A,83,64,D0,12
1182701,E7,DF,DF,0A,83,64,D8,12
1182711,F0,D0,DF,0A,83,64,E0,12
1182721,DE,D1,DF,0A,83,64,EE,12
1182731,9A,D2,DF,0A,83,64,F2,12
1182741,51,D3,DF,0A,83,64,F4,12
1182751,F6,D4,FF,0A,83,64,EC,12
1182761,A4,D5,FF,0A,83,64,E8,12
1182771,74,D6,FF,0A,83,64,F8,12
1182781,CB,D7,FF,0A,83,64,00,13
1182791,BD,D8,FF,0A,83,64,0E,13
1182801,68,D9,FF,0A,83,64,22,13
1182811,D7,DA,FF,0A,83,64,32,13
1182821,2A,DB,FF,CA,82,64,44,13
1182831,28,DC,FF,CA,82,64,46,13
1182841,57,DD,FF,CA,82,64,4C,13
1182852,51,DE,FF,CA,82,64,52,13
1182861,FA,DF,FF,CA,82,64,54,13
1182872,9D,D0,FF,CA,82,64,64,13
1182881,8B,D1,FF,CA,82,64,6E,13
1182891,BF,D2,FF,CA,82,64,7A,13
1182901,2B,D3,FF,CA,82,64,86,13
1182911,BB,D4,1F,CB,82,64,92,13
1182922,A1,D5,1F,CB,82,64,9A,13
1182931,F2,D6,1F,CB,82,64,A0,13
1182941,97,D7,1F,CB,82,64,A8,13
1182951,A9,D8,1F,CB,82,64,AA,13
1182961,52,D9,1F,8B,82,64,B4,13
1182971,EF,DA,1F,8B,82,64,C6,13
1182980,C2,DB,1F,8B,82,64,D6,13
1182991,F7,DC,1F,8B,82,64,E0,13
1183001,B0,DD,1F,8B,82,64,EE,13
1183011,58,DE,1F,8B,82,64,02,14
1183021,EA,DF,3F,8B,82,64,FC,13
1183032,9E,D0,3F,8B,82,64,FE,13
1183041,66,D1,3F,8B,82,64,06,14
1183051,8A,D2,3F,8B,82,64,06,14
1183062,99,D3,3F,8B,82,64,14,14
1183071,45,D4,3F,4B,82,64,20,14
1183081,7B,D5,3F,4B,82,64,2E,14
1183091,B7,D6,3F,4B,82,64,3C,14
1183101,78,D7,3F,4B,82,64,4A,14
1183111,CA,D8,3F,4B,82,64,52,14
1183121,D4,D9,3F,4B,82,64,58,14
1183131,2D,DA,5F,4B,82,64,5E,14
1183141,83,DB,5F,4B,82,64,64,14
1183151,ED,DC,5F,4B,82,64,6C,14
1183161,4A,DD,5F,4B,82,64,72,14
1183171,91,DE,5F,0B,82,64,7C,14
1183181,15,DF,5F,0B,82,64,88,14
1183192,F1,D0,5F,0B,82,64,92,14
1183202,AF,D1,5F,0B,82,64,94,14
1183211,67,D2,5F,0B,82,64,92,14
1183221,37,D3,7F,0B,82,64,94,14
1183231,A3,D4,7F,0B,82,64,90,14
1183241,ED,D5,7F,0B,82,64,96,14
1183251,95,D6,7F,0B,82,64,9A,14
1183261,B8,D7,7F,0B,82,64,9E,14
1183271,F9,D8,7F,0B,82,64,A4,14
1183281,97,D9,7F,0B,82,64,A6,14
1183291,B8,DA,7F,0B,82,64,AE,14
1183301,75,DB,7F,0B,82,64,AE,14
1183311,6B,DC,7F,0B,82,64,AE,14
1183321,40,DD,7F,0B,82,64,AA,14
1183331,C1,DE,9F,CB,81,64,A8,14
1183341,B6,DF,7F,CB,81,64,A4,14
1183351,DE,D0,7F,CB,81,64,A4,14
1183362,A4,D1,7F,CB,81,64,A4,14
1183371,48,D2,7F,CB,81,64,A4,14
1183381,A7,D3,7F,CB,81,64,A4,14
1183392,74,D4,7F,CB,81,64,9C,14
1183402,72,D5,7F,CB,81,64,96,14
1183411,CE,D6,7F,CB,81,64,8C,14
1183421,E3,D7,7F,CB,81,64,88,14
1183431,89,D8,7F,CB,81,64,84,14
1183441,E7,D9,7F,CB,81,64,86,14
1183451,D1,DA,7F,8B,81,64,88,14
1183461,54,DB,7F,8B,81,64,84,14
1183471,2C,DC,7F,0B,81,64,86,14
1183481,60,DD,7F,0B,81,64,7C,14
1183491,70,DE,7F,CB,80,64,70,14
1183501,1F,DF,7F,CB,80,64,60,14
1183511,7D,D0,7F,8B,80,64,54,14
1183521,8B,D1,7F,8B,80,64,4E,14
1183531,C4,D2,5F,8B,80,64,4A,14
1183541,A7,D3,5F,8B,80,64,50,14
1183551,33,D4,5F,8B,80,64,54,14
1183567,6E,D5,5F,4B,80,64,5C,14
1183571,9A,D6,5F,4B,80,64,4A,14
1183581,FF,D7,5F,4B,80,64,42,14
1183591,07,D8,5F,4B,80,64,34,14
1183602,C1,D9,5F,4B,80,64,2A,14
1183611,62,DA,5F,4B,80,64,38,14
1183621,8B,DB,5F,4B,80,64,3E,14
1183632,6B,DC,5F,4B,80,64,4E,14
1183641,E2,DD,5F,0B,80,64,62,14
1183651,94,DE,5F,0B,80,64,74,14
1183661,07,DF,5F,0B,80,64,76,14
1183671,C7,D0,5F,0B,80,64,6A,14
1183681,AA,D1,7F,0B,80,64,70,14
1183691,DD,D2,5F,0B,80,64,70,14
1183701,86,D3,5F,0B,80,64,6E,14
1183711,23,D4,5F,CB,7F,64,7C,14
1183721,25,D5,7F,CB,7F,64,9A,14
1183731,1A,D6,7F,CB,7F,64,AA,14
1183741,7D,D7,7F,CB,7F,64,C0,14
1183751,BA,D8,7F,8B,7F,64,D4,14
1183761,60,D9,7F,8B,7F,64,C8,14
1183771,27,DA,9F,8B,7F,64,D4,14
1183781,5A,DB,BF,8B,7F,64,E2,14
1183791,60,DC,BF,8B,7F,64,E4,14
1183802,93,DD,BF,8B,7F,64,F4,14
1183811,2D,DE,DF,8B,7F,64,0A,15
1183821,5E,DF,DF,8B,7F,64,18,15
1183831,39,D0,DF,8B,7F,64,28,15
1183841,1C,D1,FF,8B,7F,64,3E,15
1183851,5E,D2,1F,4C,7F,64,48,15
1183861,46,D3,3F,4C,7F,64,42,15
1183871,DE,D4,5F,4C,7F,64,3E,15
1183881,E2,D5,5F,4C,7F,64,52,15
1183891,D2,D6,5F,4C,7F,64,52,15
1183901,28,D7,5F,4C,7F,64,72,15
1183911,D9,D8,5F,4C,7F,64,92,15
1183922,56,D9,7F,0C,7F,64,AC,15
1183931,C9,DA,9F,0C,7F,64,A4,15
1183941,AD,DB,BF,4C,7F,64,94,15
1183952,E6,DC,DF,4C,7F,64,B0,15
1183961,9C,DD,DF,0C,7F,64,BE,15
1183971,32,DE,DF,0C,7F,64,BC,15
1183981,67,DF,DF,0C,7F,64,CA,15
1183991,2F,D0,FF,0C,7F,64,E4,15
1184001,E1,D1,FF,0C,7F,64,FA,15
1184011,42,D2,1F,0D,7F,64,10,16
1184021,9E,D3,3F,0D,7F,64,0C,16
1184031,3C,D4,5F,0D,7F,64,16,16
1184041,1E,D5,5F,0D,7F,64,1A,16
1184051,D6,D6,7F,0D,7F,64,20,16
1184062,97,D7,7F,0D,7F,64,2E,16
1184072,6B,D8,9F,0D,7F,64,46,16
1184081,0F,D9,9F,CD,7E,64,54,16
1184091,20,DA,9F,CD,7E,64,5C,16
1184101,F1,DB,9F,CD,7E,64,5E,16
1184111,2E,DC,DF,CD,7E,64,4A,16
1184121,05,DD,DF,CD,7E,64,4E,16
1184131,B7,DE,DF,CD,7E,64,4E,16
1184141,12,DF,BF,CD,7E,64,52,16
1184151,32,D0,BF,CD,7E,64,5E,16
1184161,C5,D1,DF,CD,7E,64,6E,16
1184171,F1,D2,DF,CD,7E,64,7A,16
1184181,65,D3,DF,CD,7E,64,86,16
1184191,11,D4,FF,CD,7E,64,7E,16
1184201,5F,D5,FF,CD,7E,64,78,16
1184212,E7,D6,1F,CE,7E,64,6E,16
1184221,0A,D7,FF,CD,7E,64,70,16
1184231,9C,D8,FF,CD,7E,64,6E,16
1184241,75,D9,FF,CD,7E,64,82,16
1184251,F2,DA,FF,CD,7E,64,96,16
1184261,59,DB,FF,8D,7E,64,A8,16
1184272,20,DC,1F,8E,7E,64,9E,16
1184281,2F,DD,1F,8E,7E,64,9C,16
1184291,93,DE,3F,CE,7E,64,80,16
1184301,2F,DF,3F,CE,7E,64,70,16
1184312,DC,D0,1F,CE,7E,64,70,16
1184321,A2,D1,FF,CD,7E,64,7C,16
1184331,2C,D2,FF,8D,7E,64,86,16
1184341,6B,D3,FF,8D,7E,64,9A,16
1184351,9C,D4,FF,8D,7E,64,A4,16
1184361,FD,D5,1F,8E,7E,64,98,16
1184371,4A,D6,3F,8E,7E,64,9A,16
1184381,7B,D7,3F,8E,7E,64,9C,16
1184391,45,D8,3F,8E,7E,64,9E,16
1184401,24,D9,3F,8E,7E,64,AC,16
1184411,87,DA,3F,8E,7E,64,BE,16
1184421,A8,DB,3F,8E,7E,64,CC,16
1184431,72,DC,3F,8E,7E,64,DA,16
1184441,03,DD,5F,8E,7E,64,CA,16
1184451,6B,DE,5F,8E,7E,64,BC,16
1184461,83,DF,7F,8E,7E,64,AE,16
1184471,F7,D0,7F,8E,7E,64,AC,16
1184481,66,D1,5F,8E,7E,64,A4,16
1184491,52,D2,5F,8E,7E,64,B0,16
1184501,6B,D3,3F,8E,7E,64,BE,16
1184511,7E,D4,3F,4E,7E,64,CE,16
1184521,AE,D5,5F,4E,7E,64,CA,16
1184531,0E,D6,5F,4E,7E,64,D2,16
1184541,28,D7,7F,4E,7E,64,CE,16
1184551,66,D8,7F,4E,7E,64,C4,16
1184561,14,D9,7F,4E,7E,64,C4,16
