frame,time,id,len,b0,b1,b2,b3,b4,b5,b6,b7
884,30727,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
884,30727,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
885,30731,0x0AF,4,83,7D,00,00,80,00,00,FE
885,30731,0x0AF,4,83,7D,00,00,80,00,00,FE
886,30733,0x0AD,8,74,E5,BF,FF,00,14,00,00
886,30733,0x0AD,8,74,E5,BF,FF,00,14,00,00
887,30733,0x0AE,8,D7,05,00,00,D5,00,00,02
887,30733,0x0AE,8,D7,05,00,00,D5,00,00,02
888,30737,0x0A8,8,57,E5,DF,BF,FF,00,00,00
888,30737,0x0A8,8,57,E5,DF,BF,FF,00,00,00
889,30737,0x0A7,8,AD,E5,BF,FF,FE,FB,EF,9F
889,30737,0x0A7,8,AD,E5,BF,FF,FE,FB,EF,9F
890,30742,0x0AF,4,83,7E,00,00,FE,00,0E,00
890,30742,0x0AF,4,83,7E,00,00,FE,00,0E,00
891,30743,0x0AD,8,6A,E6,BF,FF,00,14,00,00
891,30743,0x0AD,8,6A,E6,BF,FF,00,14,00,00
892,30743,0x0AE,8,54,06,00,00,D6,00,00,02
892,30743,0x0AE,8,54,06,00,00,D6,00,00,02
893,30747,0x0A7,8,3E,E6,BF,FF,FE,FB,EF,9F
893,30747,0x0A7,8,3E,E6,BF,FF,FE,FB,EF,9F
894,30747,0x0A8,8,67,E6,DF,BF,FF,00,00,00
894,30747,0x0A8,8,67,E6,DF,BF,FF,00,00,00
895,30752,0x0AF,4,83,7F,39,01,00,00,00,00
895,30752,0x0AF,4,83,7F,39,01,00,00,00,00
896,30753,0x0AD,8,35,E7,BF,FF,00,14,00,00
896,30753,0x0AD,8,35,E7,BF,FF,00,14,00,00
897,30753,0x0AE,8,6B,07,00,00,D7,00,00,02
897,30753,0x0AE,8,6B,07,00,00,D7,00,00,02
898,30757,0x0A8,8,72,E7,DF,BF,FF,00,00,00
898,30757,0x0A8,8,72,E7,DF,BF,FF,00,00,00
899,30757,0x0A7,8,B7,E7,BF,FF,FE,FB,EF,9F
899,30757,0x0A7,8,B7,E7,BF,FF,FE,FB,EF,9F
900,30762,0x0AF,4,83,70,39,01,FE,FB,EF,9F
900,30762,0x0AF,4,83,70,39,01,FE,FB,EF,9F
901,30763,0x0AD,8,A2,E8,BF,FF,00,14,00,00
901,30763,0x0AD,8,A2,E8,BF,FF,00,14,00,00
902,30763,0x0AE,8,D5,08,00,00,D8,00,00,02
902,30763,0x0AE,8,D5,08,00,00,D8,00,00,02
903,30767,0x0A7,8,FA,E8,BF,FF,FE,FB,EF,9F
903,30767,0x0A7,8,FA,E8,BF,FF,FE,FB,EF,9F
904,30767,0x0A8,8,50,E8,DF,BF,FF,00,00,00
904,30767,0x0A8,8,50,E8,DF,BF,FF,00,00,00
905,30772,0x0AF,4,83,71,00,00,80,0F,00,7A
905,30772,0x0AF,4,83,71,00,00,80,0F,00,7A
906,30773,0x0AD,8,A6,E9,BF,FF,00,14,00,00
906,30773,0x0AD,8,A6,E9,BF,FF,00,14,00,00
907,30773,0x0AE,8,90,09,00,00,D9,00,00,02
907,30773,0x0AE,8,90,09,00,00,D9,00,00,02
908,30777,0x0A8,8,22,E9,DF,BF,FF,00,00,00
908,30777,0x0A8,8,22,E9,DF,BF,FF,00,00,00
909,30777,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
909,30777,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
910,30783,0x0AD,8,F7,EA,BF,FF,00,14,00,00
910,30783,0x0AD,8,F7,EA,BF,FF,00,14,00,00
911,30783,0x0AE,8,34,0A,00,00,DA,00,00,02
911,30783,0x0AE,8,34,0A,00,00,DA,00,00,02
912,30783,0x0AF,4,83,72,00,00,DA,00,00,02
912,30783,0x0AF,4,83,72,00,00,DA,00,00,02
913,30787,0x0A7,8,2C,EA,BF,FF,FE,FB,EF,9F
913,30787,0x0A7,8,2C,EA,BF,FF,FE,FB,EF,9F
914,30787,0x0A8,8,7D,EA,DF,BF,FF,00,00,00
914,30787,0x0A8,8,7D,EA,DF,BF,FF,00,00,00
915,30793,0x0AD,8,42,EB,BF,FF,00,14,00,00
915,30793,0x0AD,8,42,EB,BF,FF,00,14,00,00
916,30793,0x0AE,8,3B,0B,00,00,DB,00,00,02
916,30793,0x0AE,8,3B,0B,00,00,DB,00,00,02
917,30793,0x0AF,4,83,73,00,00,DB,00,00,02
917,30793,0x0AF,4,83,73,00,00,DB,00,00,02
918,30797,0x0A7,8,42,EB,BF,FF,FE,FB,EF,9F
918,30797,0x0A7,8,42,EB,BF,FF,FE,FB,EF,9F
919,30797,0x0A8,8,B0,EB,DF,BF,FF,00,00,00
919,30797,0x0A8,8,B0,EB,DF,BF,FF,00,00,00
920,30803,0x0AD,8,2F,EC,BF,FF,00,14,00,00
920,30803,0x0AD,8,2F,EC,BF,FF,00,14,00,00
921,30803,0x0AE,8,B1,0C,00,00,DC,00,00,02
921,30803,0x0AE,8,B1,0C,00,00,DC,00,00,02
922,30803,0x0AF,4,83,74,00,00,00,01,FE,3F
922,30803,0x0AF,4,83,74,00,00,00,01,FE,3F
923,30807,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
923,30807,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
924,30807,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
924,30807,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
925,30813,0x0AD,8,5E,ED,BF,FF,00,14,00,00
925,30813,0x0AD,8,5E,ED,BF,FF,00,14,00,00
926,30813,0x0AE,8,7F,0D,00,00,DD,00,00,02
926,30813,0x0AE,8,7F,0D,00,00,DD,00,00,02
927,30813,0x0AF,4,83,75,02,01,DD,00,00,02
927,30813,0x0AF,4,83,75,02,01,DD,00,00,02
928,30817,0x0A8,8,BD,ED,DF,BF,FF,00,00,00
928,30817,0x0A8,8,BD,ED,DF,BF,FF,00,00,00
929,30817,0x0A7,8,0D,ED,BF,FF,FE,FB,EF,9F
929,30817,0x0A7,8,0D,ED,BF,FF,FE,FB,EF,9F
930,30823,0x0AD,8,84,EE,BF,FF,00,14,00,00
930,30823,0x0AD,8,84,EE,BF,FF,00,14,00,00
931,30823,0x0AE,8,9F,0E,00,00,DE,00,00,02
931,30823,0x0AE,8,9F,0E,00,00,DE,00,00,02
932,30824,0x0AF,4,83,76,00,00,00,01,FE,3F
932,30824,0x0AF,4,83,76,00,00,00,01,FE,3F
933,30827,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
933,30827,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
934,30827,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
934,30827,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
935,30833,0x0AD,8,D5,EF,BF,FF,00,14,00,00
935,30833,0x0AD,8,D5,EF,BF,FF,00,14,00,00
936,30833,0x0AE,8,D0,0F,00,00,DF,00,00,02
936,30833,0x0AE,8,D0,0F,00,00,DF,00,00,02
937,30834,0x0AF,4,83,77,00,00,DF,00,00,02
937,30834,0x0AF,4,83,77,00,00,DF,00,00,02
938,30837,0x0A8,8,80,EF,DF,BF,FF,00,00,00
938,30837,0x0A8,8,80,EF,DF,BF,FF,00,00,00
939,30837,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
939,30837,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
940,30843,0x0AD,8,48,E0,BF,FF,00,14,00,00
940,30843,0x0AD,8,48,E0,BF,FF,00,14,00,00
941,30843,0x0AE,8,EA,00,00,00,E0,00,00,02
941,30843,0x0AE,8,EA,00,00,00,E0,00,00,02
942,30844,0x0AF,4,83,78,FD,01,00,01,FE,3F
942,30844,0x0AF,4,83,78,FD,01,00,01,FE,3F
943,30847,0x0A7,8,91,E0,BF,FF,FE,FB,EF,9F
943,30847,0x0A7,8,91,E0,BF,FF,FE,FB,EF,9F
944,30847,0x0A8,8,E8,E0,DF,BF,FF,00,00,00
944,30847,0x0A8,8,E8,E0,DF,BF,FF,00,00,00
945,30853,0x0AD,8,86,E1,BF,FF,00,14,00,00
945,30853,0x0AD,8,86,E1,BF,FF,00,14,00,00
946,30853,0x0AE,8,A8,01,00,00,E1,00,00,02
946,30853,0x0AE,8,A8,01,00,00,E1,00,00,02
947,30854,0x0AF,4,83,79,FD,01,E1,00,00,02
947,30854,0x0AF,4,83,79,FD,01,E1,00,00,02
948,30857,0x0A8,8,92,E1,DF,BF,FF,00,00,00
948,30857,0x0A8,8,92,E1,DF,BF,FF,00,00,00
949,30857,0x0A7,8,19,E1,BF,FF,FE,FB,EF,9F
949,30857,0x0A7,8,19,E1,BF,FF,FE,FB,EF,9F
950,30863,0x0AD,8,62,E2,BF,FF,00,14,00,00
950,30863,0x0AD,8,62,E2,BF,FF,00,14,00,00
951,30863,0x0AE,8,71,02,00,00,E2,00,00,02
951,30863,0x0AE,8,71,02,00,00,E2,00,00,02
952,30865,0x0AF,4,83,7A,00,00,00,00,00,00
952,30865,0x0AF,4,83,7A,00,00,00,00,00,00
953,30867,0x0A7,8,6D,E2,BF,FF,FE,FB,EF,9F
953,30867,0x0A7,8,6D,E2,BF,FF,FE,FB,EF,9F
954,30867,0x0A8,8,7E,E2,DF,BF,FF,00,00,00
954,30867,0x0A8,8,7E,E2,DF,BF,FF,00,00,00
955,30873,0x0AD,8,E3,E3,BF,FF,00,14,00,00
955,30873,0x0AD,8,E3,E3,BF,FF,00,14,00,00
956,30873,0x0AE,8,F9,03,00,00,E3,00,00,02
956,30873,0x0AE,8,F9,03,00,00,E3,00,00,02
957,30875,0x0AF,4,83,7B,00,00,E3,00,00,02
957,30875,0x0AF,4,83,7B,00,00,E3,00,00,02
958,30877,0x0A8,8,91,E3,DF,BF,FF,00,00,00
958,30877,0x0A8,8,91,E3,DF,BF,FF,00,00,00
959,30877,0x0A7,8,EC,E3,BF,FF,FE,FB,EF,9F
959,30877,0x0A7,8,EC,E3,BF,FF,FE,FB,EF,9F
960,30883,0x0AD,8,41,E4,BF,FF,00,14,00,00
960,30883,0x0AD,8,41,E4,BF,FF,00,14,00,00
961,30883,0x0AE,8,C5,04,00,00,E4,00,00,02
961,30883,0x0AE,8,C5,04,00,00,E4,00,00,02
962,30885,0x0AF,4,83,7C,00,01,00,01,FE,3F
962,30885,0x0AF,4,83,7C,00,01,00,01,FE,3F
963,30887,0x0A7,8,D6,E4,BF,FF,FE,FB,EF,9F
963,30887,0x0A7,8,D6,E4,BF,FF,FE,FB,EF,9F
964,30887,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
964,30887,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
965,30893,0x0AD,8,74,E5,BF,FF,00,14,00,00
965,30893,0x0AD,8,74,E5,BF,FF,00,14,00,00
966,30893,0x0AE,8,93,05,00,00,E5,00,00,02
966,30893,0x0AE,8,93,05,00,00,E5,00,00,02
967,30895,0x0AF,4,83,7D,00,01,E5,00,00,02
967,30895,0x0AF,4,83,7D,00,01,E5,00,00,02
968,30897,0x0A7,8,AD,E5,BF,FF,FE,FB,EF,9F
968,30897,0x0A7,8,AD,E5,BF,FF,FE,FB,EF,9F
969,30897,0x0A8,8,57,E5,DF,BF,FF,00,00,00
969,30897,0x0A8,8,57,E5,DF,BF,FF,00,00,00
970,30903,0x0AD,8,6A,E6,BF,FF,00,14,00,00
970,30903,0x0AD,8,6A,E6,BF,FF,00,14,00,00
971,30903,0x0AE,8,10,06,00,00,E6,00,00,02
971,30903,0x0AE,8,10,06,00,00,E6,00,00,02
972,30906,0x0AF,4,83,7E,00,00,04,00,00,00
972,30906,0x0AF,4,83,7E,00,00,04,00,00,00
973,30907,0x0A7,8,3E,E6,BF,FF,FE,FB,EF,9F
973,30907,0x0A7,8,3E,E6,BF,FF,FE,FB,EF,9F
974,30907,0x0A8,8,67,E6,DF,BF,FF,00,00,00
974,30907,0x0A8,8,67,E6,DF,BF,FF,00,00,00
975,30913,0x0AD,8,35,E7,BF,FF,00,14,00,00
975,30913,0x0AD,8,35,E7,BF,FF,00,14,00,00
976,30913,0x0AE,8,2F,07,00,00,E7,00,00,02
976,30913,0x0AE,8,2F,07,00,00,E7,00,00,02
977,30916,0x0AF,4,83,7F,00,00,E7,00,00,02
977,30916,0x0AF,4,83,7F,00,00,E7,00,00,02
978,30917,0x0A8,8,72,E7,DF,BF,FF,00,00,00
978,30917,0x0A8,8,72,E7,DF,BF,FF,00,00,00
979,30917,0x0A7,8,B7,E7,BF,FF,FE,FB,EF,9F
979,30917,0x0A7,8,B7,E7,BF,FF,FE,FB,EF,9F
980,30923,0x0AD,8,A2,E8,BF,FF,00,14,00,00
980,30923,0x0AD,8,A2,E8,BF,FF,00,14,00,00
981,30923,0x0AE,8,91,08,00,00,E8,00,00,02
981,30939,0x0AE,8,91,08,00,00,E8,00,00,02
982,30939,0x0AF,4,83,70,80,01,00,01,FE,3F
982,30939,0x0AF,4,83,70,80,01,00,01,FE,3F
983,30939,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
983,30939,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
984,30943,0x0AD,8,F7,EA,BF,FF,00,14,00,00
984,30943,0x0AD,8,F7,EA,BF,FF,00,14,00,00
985,30943,0x0AE,8,70,0A,00,00,EA,00,00,02
985,30943,0x0AE,8,70,0A,00,00,EA,00,00,02
986,30947,0x0AF,4,83,72,00,00,00,00,FF,01
986,30947,0x0AF,4,83,72,00,00,00,00,FF,01
987,30947,0x0A7,8,2C,EA,BF,FF,FE,FB,EF,9F
987,30947,0x0A7,8,2C,EA,BF,FF,FE,FB,EF,9F
988,30947,0x0A8,8,7D,EA,DF,BF,FF,00,00,00
988,30947,0x0A8,8,7D,EA,DF,BF,FF,00,00,00
989,30953,0x0AD,8,42,EB,BF,FF,00,14,00,00
989,30953,0x0AD,8,42,EB,BF,FF,00,14,00,00
990,30953,0x0AE,8,7F,0B,00,00,EB,00,00,02
990,30953,0x0AE,8,7F,0B,00,00,EB,00,00,02
991,30957,0x0A8,8,B0,EB,DF,BF,FF,00,00,00
991,30957,0x0A8,8,B0,EB,DF,BF,FF,00,00,00
992,30957,0x0A7,8,42,EB,BF,FF,FE,FB,EF,9F
992,30957,0x0A7,8,42,EB,BF,FF,FE,FB,EF,9F
993,30957,0x0AF,4,83,73,00,00,FE,FB,EF,9F
993,30957,0x0AF,4,83,73,00,00,FE,FB,EF,9F
994,30963,0x0AD,8,2F,EC,BF,FF,00,14,00,00
994,30963,0x0AD,8,2F,EC,BF,FF,00,14,00,00
995,30963,0x0AE,8,F5,0C,00,00,EC,00,00,02
995,30963,0x0AE,8,F5,0C,00,00,EC,00,00,02
996,30967,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
996,30967,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
997,30967,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
997,30967,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
998,30967,0x0AF,4,83,74,7F,01,FF,00,00,00
998,30967,0x0AF,4,83,74,7F,01,FF,00,00,00
999,30973,0x0AD,8,5E,ED,BF,FF,00,14,00,00
999,30973,0x0AD,8,5E,ED,BF,FF,00,14,00,00
1000,30973,0x0AE,8,3B,0D,00,00,ED,00,00,02
1000,30973,0x0AE,8,3B,0D,00,00,ED,00,00,02
1001,30977,0x0A8,8,BD,ED,DF,BF,FF,00,00,00
1001,30977,0x0A8,8,BD,ED,DF,BF,FF,00,00,00
1002,30977,0x0A7,8,0D,ED,BF,FF,FE,FB,EF,9F
1002,30977,0x0A7,8,0D,ED,BF,FF,FE,FB,EF,9F
1003,30977,0x0AF,4,83,75,7F,01,FE,FB,EF,9F
1003,30977,0x0AF,4,83,75,7F,01,FE,FB,EF,9F
1004,30983,0x0AD,8,84,EE,BF,FF,00,14,00,00
1004,30983,0x0AD,8,84,EE,BF,FF,00,14,00,00
1005,30983,0x0AE,8,DB,0E,00,00,EE,00,00,02
1005,30983,0x0AE,8,DB,0E,00,00,EE,00,00,02
1006,30987,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
1006,30987,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
1007,30987,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
1007,30987,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
1008,30987,0x0AF,4,83,76,00,00,F0,03,00,00
1008,30987,0x0AF,4,83,76,00,00,F0,03,00,00
1009,30993,0x0AD,8,D5,EF,BF,FF,00,14,00,00
1009,30993,0x0AD,8,D5,EF,BF,FF,00,14,00,00
1010,30993,0x0AE,8,94,0F,00,00,EF,00,00,02
1010,30993,0x0AE,8,94,0F,00,00,EF,00,00,02
1011,30997,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
1011,30997,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
1012,30997,0x0A8,8,80,EF,DF,BF,FF,00,00,00
1012,30997,0x0A8,8,80,EF,DF,BF,FF,00,00,00
1013,30998,0x0AF,4,83,77,00,00,FF,00,00,00
1013,30998,0x0AF,4,83,77,00,00,FF,00,00,00
1014,31003,0x0AD,8,48,E0,BF,FF,00,14,00,00
1014,31003,0x0AD,8,48,E0,BF,FF,00,14,00,00
1015,31003,0x0AE,8,33,00,00,00,F0,00,00,02
1015,31003,0x0AE,8,33,00,00,00,F0,00,00,02
1016,31007,0x0A7,8,91,E0,BF,FF,FE,FB,EF,9F
1016,31007,0x0A7,8,91,E0,BF,FF,FE,FB,EF,9F
1017,31007,0x0A8,8,E8,E0,DF,BF,FF,00,00,00
1017,31007,0x0A8,8,E8,E0,DF,BF,FF,00,00,00
1018,31008,0x0AF,4,83,78,00,01,F0,03,00,00
1018,31008,0x0AF,4,83,78,00,01,F0,03,00,00
1019,31013,0x0AD,8,86,E1,BF,FF,00,14,00,00
1019,31013,0x0AD,8,86,E1,BF,FF,00,14,00,00
1020,31013,0x0AE,8,71,01,00,00,F1,00,00,02
1020,31013,0x0AE,8,71,01,00,00,F1,00,00,02
1021,31017,0x0A8,8,92,E1,DF,BF,FF,00,00,00
1021,31017,0x0A8,8,92,E1,DF,BF,FF,00,00,00
1022,31017,0x0A7,8,19,E1,BF,FF,FE,FB,EF,9F
1022,31017,0x0A7,8,19,E1,BF,FF,FE,FB,EF,9F
1023,31018,0x0AF,4,83,79,00,01,00,82,0C,40
1023,31018,0x0AF,4,83,79,00,01,00,82,0C,40
1024,31023,0x0AD,8,62,E2,BF,FF,00,14,00,00
1024,31023,0x0AD,8,62,E2,BF,FF,00,14,00,00
1025,31023,0x0AE,8,A8,02,00,00,F2,00,00,02
1025,31023,0x0AE,8,A8,02,00,00,F2,00,00,02
1026,31027,0x0A7,8,6D,E2,BF,FF,FE,FB,EF,9F
1026,31027,0x0A7,8,6D,E2,BF,FF,FE,FB,EF,9F
1027,31027,0x0A8,8,7E,E2,DF,BF,FF,00,00,00
1027,31027,0x0A8,8,7E,E2,DF,BF,FF,00,00,00
1028,31028,0x0AF,4,83,7A,00,00,00,00,00,00
1028,31028,0x0AF,4,83,7A,00,00,00,00,00,00
1029,31033,0x0AD,8,E3,E3,BF,FF,00,14,00,00
1029,31033,0x0AD,8,E3,E3,BF,FF,00,14,00,00
1030,31033,0x0AE,8,20,03,00,00,F3,00,00,02
1030,31033,0x0AE,8,20,03,00,00,F3,00,00,02
1031,31037,0x0A8,8,91,E3,DF,BF,FF,00,00,00
1031,31037,0x0A8,8,91,E3,DF,BF,FF,00,00,00
1032,31037,0x0A7,8,EC,E3,BF,FF,FE,FB,EF,9F
1032,31037,0x0A7,8,EC,E3,BF,FF,FE,FB,EF,9F
1033,31039,0x0AF,4,83,7B,00,00,FE,FB,EF,9F
1033,31039,0x0AF,4,83,7B,00,00,FE,FB,EF,9F
1034,31043,0x0AD,8,41,E4,BF,FF,00,14,00,00
1034,31043,0x0AD,8,41,E4,BF,FF,00,14,00,00
1035,31043,0x0AE,8,1C,04,00,00,F4,00,00,02
1035,31043,0x0AE,8,1C,04,00,00,F4,00,00,02
1036,31047,0x0A7,8,D6,E4,BF,FF,FE,FB,EF,9F
1036,31047,0x0A7,8,D6,E4,BF,FF,FE,FB,EF,9F
1037,31047,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
1037,31047,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
1038,31049,0x0AF,4,83,7C,00,00,00,00,00,20
1038,31049,0x0AF,4,83,7C,00,00,00,00,00,20
1039,31053,0x0AD,8,74,E5,BF,FF,00,14,00,00
1039,31053,0x0AD,8,74,E5,BF,FF,00,14,00,00
1040,31053,0x0AE,8,4A,05,00,00,F5,00,00,02
1040,31053,0x0AE,8,4A,05,00,00,F5,00,00,02
1041,31057,0x0A8,8,57,E5,DF,BF,FF,00,00,00
1041,31057,0x0A8,8,57,E5,DF,BF,FF,00,00,00
1042,31057,0x0A7,8,AD,E5,BF,FF,FE,FB,EF,9F
1042,31057,0x0A7,8,AD,E5,BF,FF,FE,FB,EF,9F
1043,31059,0x0AF,4,83,7D,00,00,FE,FB,EF,9F
1043,31059,0x0AF,4,83,7D,00,00,FE,FB,EF,9F
1044,31063,0x0AD,8,6A,E6,BF,FF,00,14,00,00
1044,31063,0x0AD,8,6A,E6,BF,FF,00,14,00,00
1045,31063,0x0AE,8,C9,06,00,00,F6,00,00,02
1045,31063,0x0AE,8,C9,06,00,00,F6,00,00,02
1046,31067,0x0A7,8,3E,E6,BF,FF,FE,FB,EF,9F
1046,31067,0x0A7,8,3E,E6,BF,FF,FE,FB,EF,9F
1047,31067,0x0A8,8,67,E6,DF,BF,FF,00,00,00
1047,31067,0x0A8,8,67,E6,DF,BF,FF,00,00,00
1048,31069,0x0AF,4,83,7E,80,01,80,0F,00,7A
1048,31069,0x0AF,4,83,7E,80,01,80,0F,00,7A
1049,31073,0x0AD,8,35,E7,BF,FF,00,14,00,00
1049,31073,0x0AD,8,35,E7,BF,FF,00,14,00,00
1050,31073,0x0AE,8,F6,07,00,00,F7,00,00,02
1050,31073,0x0AE,8,F6,07,00,00,F7,00,00,02
1051,31077,0x0A8,8,72,E7,DF,BF,FF,00,00,00
1051,31077,0x0A8,8,72,E7,DF,BF,FF,00,00,00
1052,31077,0x0A7,8,B7,E7,BF,FF,FE,FB,EF,9F
1052,31077,0x0A7,8,B7,E7,BF,FF,FE,FB,EF,9F
1053,31079,0x0AF,4,83,7F,80,01,FE,F7,07,00
1053,31079,0x0AF,4,83,7F,80,01,FE,F7,07,00
1054,31083,0x0AD,8,A2,E8,BF,FF,00,14,00,00
1054,31083,0x0AD,8,A2,E8,BF,FF,00,14,00,00
1055,31083,0x0AE,8,48,08,00,00,F8,00,00,02
1055,31083,0x0AE,8,48,08,00,00,F8,00,00,02
1056,31087,0x0A7,8,FA,E8,BF,FF,FE,FB,EF,9F
1056,31087,0x0A7,8,FA,E8,BF,FF,FE,FB,EF,9F
1057,31087,0x0A8,8,50,E8,DF,BF,FF,00,00,00
1057,31087,0x0A8,8,50,E8,DF,BF,FF,00,00,00
1058,31090,0x0AF,4,83,70,00,00,40,3F,00,00
1058,31090,0x0AF,4,83,70,00,00,40,3F,00,00
1059,31093,0x0AD,8,A6,E9,BF,FF,00,14,00,00
1059,31093,0x0AD,8,A6,E9,BF,FF,00,14,00,00
1060,31093,0x0AE,8,0D,09,00,00,F9,00,00,02
1060,31093,0x0AE,8,0D,09,00,00,F9,00,00,02
1061,31097,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
1061,31097,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
1062,31097,0x0A8,8,22,E9,DF,BF,FF,00,00,00
1062,31097,0x0A8,8,22,E9,DF,BF,FF,00,00,00
1063,31100,0x0AF,4,83,71,00,00,00,00,00,00
1063,31100,0x0AF,4,83,71,00,00,00,00,00,00
1064,31103,0x0AD,8,F7,EA,BF,FF,00,14,00,00
1064,31103,0x0AD,8,F7,EA,BF,FF,00,14,00,00
1065,31103,0x0AE,8,A9,0A,00,00,FA,00,00,02
1065,31103,0x0AE,8,A9,0A,00,00,FA,00,00,02
1066,31107,0x0A7,8,2C,EA,BF,FF,FE,FB,EF,9F
1066,31107,0x0A7,8,2C,EA,BF,FF,FE,FB,EF,9F
1067,31107,0x0A8,8,7D,EA,DF,BF,FF,00,00,00
1067,31107,0x0A8,8,7D,EA,DF,BF,FF,00,00,00
1068,31110,0x0AF,4,83,72,7F,01,0F,00,7A,3F
1068,31110,0x0AF,4,83,72,7F,01,0F,00,7A,3F
1069,31113,0x0AD,8,42,EB,BF,FF,00,14,00,00
1069,31113,0x0AD,8,42,EB,BF,FF,00,14,00,00
1070,31113,0x0AE,8,A6,0B,00,00,FB,00,00,02
1070,31113,0x0AE,8,A6,0B,00,00,FB,00,00,02
1071,31117,0x0A8,8,B0,EB,DF,BF,FF,00,00,00
1071,31117,0x0A8,8,B0,EB,DF,BF,FF,00,00,00
1072,31117,0x0A7,8,42,EB,BF,FF,FE,FB,EF,9F
1072,31117,0x0A7,8,42,EB,BF,FF,FE,FB,EF,9F
1073,31120,0x0AF,4,83,73,7F,01,80,0F,00,7A
1073,31120,0x0AF,4,83,73,7F,01,80,0F,00,7A
1074,31123,0x0AD,8,2F,EC,BF,FF,00,14,00,00
1074,31123,0x0AD,8,2F,EC,BF,FF,00,14,00,00
1075,31123,0x0AE,8,2C,0C,00,00,FC,00,00,02
1075,31123,0x0AE,8,2C,0C,00,00,FC,00,00,02
1076,31127,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
1076,31127,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
1077,31127,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
1077,31127,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
1078,31131,0x0AF,4,83,74,00,00,80,00,00,FE
1078,31131,0x0AF,4,83,74,00,00,80,00,00,FE
1079,31140,0x0AD,8,5E,ED,BF,FF,00,14,00,00
1079,31140,0x0AD,8,5E,ED,BF,FF,00,14,00,00
1080,31140,0x0AE,8,E2,0D,00,00,FD,00,00,02
1080,31140,0x0AE,8,E2,0D,00,00,FD,00,00,02
1081,31141,0x0AF,4,83,75,00,00,FE,00,0E,00
1081,31141,0x0AF,4,83,75,00,00,FE,00,0E,00
1082,31143,0x0AD,8,84,EE,BF,FF,00,14,00,00
1082,31143,0x0AD,8,84,EE,BF,FF,00,14,00,00
1083,31143,0x0AE,8,02,0E,00,00,FE,00,00,02
1083,31143,0x0AE,8,02,0E,00,00,FE,00,00,02
1084,31147,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
1084,31147,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
1085,31147,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
1085,31147,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
1086,31151,0x0AF,4,83,76,00,01,00,00,00,00
1086,31151,0x0AF,4,83,76,00,01,00,00,00,00
1087,31153,0x0AD,8,D5,EF,BF,FF,00,14,00,00
1087,31153,0x0AD,8,D5,EF,BF,FF,00,14,00,00
1088,31153,0x0AE,8,4D,0F,00,00,FF,00,00,02
1088,31153,0x0AE,8,4D,0F,00,00,FF,00,00,02
1089,31157,0x0A8,8,80,EF,DF,BF,FF,00,00,00
1089,31157,0x0A8,8,80,EF,DF,BF,FF,00,00,00
1090,31157,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
1090,31157,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
1091,31161,0x0AF,4,83,77,00,01,FE,FB,EF,9F
1091,31161,0x0AF,4,83,77,00,01,FE,FB,EF,9F
1092,31163,0x0AD,8,48,E0,BF,FF,00,14,00,00
1092,31163,0x0AD,8,48,E0,BF,FF,00,14,00,00
